sentence	label
gets confirmed conservatives dont care hes rapist	1
probably indoctrinating maga	1
everyone know time called violent liberals gone far deep end	1
lost soul follow party line also believe sold soul lousy silver guidance horrible mother	0
losing democratno one believes sayyou speak well part crooked democratspers trump done usa president put togetherloser	0
know upsetting	0
another sick liberal	0
read whole thread guys thinks boxing media social media sure mess ppls head	0
hes comin ur woolly bitches	0
cuter tha shhhh	0
man tell body count refused woman fuck	0
molested yrs ago old want say till thrown jail according liberals amp metoo accept allegations blindly said confirmjudgekavanaughnow senatorfeinstein democratshateamerica	0
nigga prob made infertile god knows germs brought back	0
gop conservatives evangelicals traditionalists catholics hypocrites	2
fuk fat cock sucker	0
fraud amp fight antisemitism extreme disservice	0
stage farrakhan total hypocrite pathetic	0
holder real quality guy wouldnt know truth hit face	0
dumb kid	0
gets closer november left full panic mode talking points forever amendment ok idiots lets see try	1
fuck nfl	2
problem leftthey cant intelligent debate issue want prove point norm question comments points counter comments instead left silenced shows lack intellegence	0
hopefully dont get shot repug inaction gun control	0
liar anything trump says mueller deemed lie three dishonest liberals collude lie amp mueller elect believe truth really believe trump american people stupid enough fall stupid	0
yet millions permit holding people carried legally concealed firearms day didnt hurt anyone else yet want stronger gun control idiots wonderful media hype incidents fits agenda	1
breitbart must hacked headline says	0
democrats care anything undermine president trump people better realize serious getting rid vote red suffer liberals	0
please bitch get popped end lump like dumb ass sister	0
please show post said thing conservatives targeted antifa leftist friends hypocrite	1
smart think gen flynns sentencing keeps rescheduled	0
antifa israels thug squad america	1
beto gun control texas dont hunt liberal like picante sauce new jersey remember alamo keep texas red	0
haha liberals desperate hilarious trying ends set bs last minute stalling tactic alleged hs incident bait emails sent people wonder trump theyre tired democrats crap	2
know belongs violent liberal antifa party w kkk hoods beat total strangers amp funded party violent amp corrupt party trying pour tears amp get us believe heart hard sell anyone including voters	0
forgot tag bulletproof bullshit mate got sucked vortex tom drinking koolaid	0
put much thought antifa goons ripping downtown seattle apart every holiday	0
gfy nfl get protection policeand support militarythe league slowly die road shame	1
opinion isnt false isnt cant downplay feelings doesnt fit narrative rights taking away better gun control hurts soul oh well dead child hurts mine	0
unkind pin	2
fk river sick individual get life make world better place end loss trash imho	0
god appoint trump devil appointed make sure part make sure get reelected voting pious man definitely even spiritual scum earth	0
anyone say write anything suppose tomorrow says prophet human race needs follow tell see someone useless moron stop giving attention brother nobody	0
fake news liberal dem	2
absolutely fucking done bye felicia	0
vote butt right office dianefeinstein part problem america part solution old ideas clarencethomas tricks work time kag confirmkavanaugh confirmcoachk maga	1
removed rest islamic invaders	1
time tell type jump lefty bandwagon demonize someone fair chance policies either huge failure like liberals result losing next election success ontario dig hole	0
given option stay home stack money always tell people opportunity given take shit hell	0
al franken anyone assault harassment stays lifetime sexually harassed hs coach remember like yesterday almost scott newman scum	0
lethargic voters get deserve aggressive voters maga	1
clearly agitated defensive stance shit	0
funnywnba championship winners visit stupidity liberals amazingand face plastic stupidity proves itohrightshe might harm little facewhats nextcomplete body armor	1
wait kavanaugh throw gun control garbage belongs	0
awesome win truly believe americans sick death left trying destroy america change country never intended go vote america maga thank president trump believing country keeping promises	1
hillary supporters racist liberals	1
americans lazy vote nonvoters skew liberal many liberals vote throw vote away party losers next question	2
good lird disgusting representation human	0
ik never liar	0
dead um irrelevant amp murdered	0
prison time going get mccained deathpenalty treason pedogate maga qanon	0
yes help made stories called football players sob right illegal immigration support entire nation rules needs change	1
